id,time,gi_cdf
20,38,0.99994
20,38.2,0.99994
20,38.4,0.99994
20,38.6,0.99994
20,38.8,0.99994
20,39,0.99994
20,39.2,0.99994
20,39.4,0.99994
20,39.6,0.99994
20,39.8,0.99994
20,40,0.99994
